50 Maiores Bancos e o Consolidado do Sistema Financeiro Nacional;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arquivo Completo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data-base: setembro/2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Balancetes processados até: 27/11/2013
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CI;TCB;Instituições;TD;TC;Obs;Data;Cidade;UF;Ativo Total (-);Ativo;Disponibilidades;Aplicações;TVM e Instrumentos;Relações;Relações;Oper, Créd, e Arrend, Mercantil;;Coobrigações em;Outros;Outros;Imobilizado de;Permanente;Passivo;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Captações no;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Relações;Relações;Obrigações por;Instrumentos Financeiros;Outras Obrigações e;Patrimônio;PR nível 1;Lucro;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Resultado;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Resultado;Resultado não;Resultado antes;IR e;Particip,;Lucro;Nº de;Nº de;Data DLO;Índice de;Índice de ;;
42240382;B-III;CECME FABRIMAR S/A IND.COM.LTD;I;2;;201309;RIO DE JANEIRO;RJ;1.591;1.591;110;360;0;0;0;1.119;-16;0;11;0;0;6;208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;1.382;1.382;53;54;0;5;0;0;0;0;0;0;0;0;0;0;59;0;0;0;-25;-1;0;20;0;53;0;53;0;0;53;0;0;201309;131,8;0,4;;
2850075;B-III;CECMT CONS.FISC.PROFI.MUNIC.RJ;I;2;;201309;RIO DE JANEIRO;RJ;1.590;1.590;136;0;200;0;0;871;-45;0;115;0;0;313;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;1.517;1.517;50;136;0;0;0;0;0;0;0;0;0;0;0;-9;127;0;0;-45;-34;0;0;3;0;51;0;51;0;0;50;0;0;201309;112;20,6;;
20177390;B-III;CECM TRAB GRUPO ITATIAIA;I;2;;201309;UBA;MG;1.577;1.577;13;0;0;0;0;1.474;-28;0;115;0;0;3;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;1.541;1.541;48;74;0;0;0;0;0;0;0;0;0;0;0;2;76;0;0;-12;-18;0;0;0;0;46;0;46;0;0;48;0;0;201309;114,2;0,2;;
5460750;B-III;CECM SERV ADM PUBL MUN DE POA;I;2;;201309;PORTO ALEGRE;RS;1.567;1.567;20;0;82;0;0;920;-62;0;589;0;0;17;606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;606;961;961;55;104;0;5;0;0;0;0;0;0;0;0;0;8;117;46;0;-70;-100;-4;0;70;0;59;0;59;-2;0;55;0;0;201309;67,6;1,8;;
1107759;B-III;CECM FUNC USINA SANTA MARIA;I;2;;201309;CERQUILHO;SP;1.535;1.535;11;0;762;63;0;640;-3;0;12;0;0;50;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;1.472;1.472;46;46;0;16;0;0;0;0;0;0;0;0;0;0;62;0;0;0;-17;0;0;0;0;45;0;45;0;0;46;0;0;201309;147,4;0;;
5747018;B-III;CCMF FIEP SESI SENAI IEL;I;2;;201309;CAMPINA GRANDE;PB;1.513;1.513;96;232;0;0;0;1.189;-17;0;7;0;0;7;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1.495;1.495;23;67;0;0;0;0;0;0;0;0;0;0;0;-11;56;0;0;-22;-6;0;0;0;0;28;-5;23;0;0;23;0;0;201309;139,1;0,4;;
2321862;B-III;COOPSEBRAM;I;2;;201309;MANAUS;AM;1.498;1.498;422;0;0;0;0;1.018;-10;0;66;0;0;2;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;1.341;1.341;26;66;0;0;0;0;0;0;0;0;0;0;0;-2;64;2;0;-30;-11;0;0;0;0;25;0;25;0;0;26;0;0;201309;132,9;0,2;;
1380386;B-III;CCM FUNC EDITORA GLOBO;I;2;;201309;SAO PAULO;SP;1.488;1.488;0;0;510;50;0;821;-4;0;32;0;0;78;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;1.411;1.411;3;63;0;10;0;0;0;0;0;0;0;0;0;0;73;0;0;-50;-23;0;0;2;0;2;0;2;0;0;3;0;0;201309;131,9;0;;
83321554;B-III;CECME CIAS ECO MIST FUND BELEM;I;2;;201309;BELEM;PA;1.483;1.483;36;0;0;148;0;1.056;-12;0;53;1;0;203;165;0;0;0;0;0;0;0;0;0;0;0;4;68;0;93;1.318;1.318;28;82;0;0;0;0;0;0;0;-2;0;0;0;3;83;11;0;-29;-32;-2;0;2;-3;30;1;31;-1;0;28;0;0;201309;111,7;3,6;;
28885036;B-III;CECMS DA UERJ LTDA - COOPUERJ;I;2;;201309;RIO DE JANEIRO;RJ;1.474;1.474;99;0;331;0;0;871;-63;0;120;0;0;115;224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224;1.250;1.250;15;67;0;6;0;0;0;0;0;0;0;0;0;-5;68;0;0;-82;-44;-1;0;74;0;15;-1;14;0;0;15;0;0;201309;98,2;9,2;;
12928909;B-III;CECME EMP TELEC NE CERTEL LTDA;I;2;;201309;JOAO PESSOA;PB;1.473;1.473;78;0;0;319;0;845;-175;0;74;7;0;326;799;242;0;0;405;40;688;0;0;0;0;0;0;0;0;111;674;674;-36;111;0;0;0;0;0;0;-9;0;0;0;0;-23;79;54;35;-74;-108;-6;0;9;-18;-29;-1;-30;-1;-3;-36;0;0;201309;62,1;10,5;;
64764129;B-III;CECM EMPR FUND DESENV EDUCACAO;I;2;;201309;SAO PAULO;SP;1.468;1.468;84;0;0;495;0;801;-10;0;5;0;0;92;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;1.429;1.429;15;41;0;0;0;0;0;0;0;0;0;0;0;3;44;0;0;0;-39;0;0;11;-2;14;0;14;0;0;15;0;0;201309;161,6;0,1;;
11346312;B-III;CCR INT SOL DE PARANACITY;I;2;;201309;PARANACITY;PR;1.419;1.419;40;0;3;318;0;1.106;-128;0;15;0;0;65;1.095;147;0;0;320;0;468;0;0;0;0;603;7;0;0;17;324;324;-10;70;0;0;0;0;0;0;-6;-11;0;0;0;-24;29;2;14;-22;-30;0;0;10;-13;-10;0;-10;0;0;-10;0;0;201309;32,5;11,8;;
57987273;B-III;CECM FUNC CAROL;I;2;;201309;ORLANDIA;SP;1.409;1.409;47;0;0;173;0;938;-12;0;131;0;0;130;269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;269;1.140;1.121;-2;42;0;0;0;0;0;0;0;0;0;0;0;1;43;0;0;-19;-26;-2;0;4;-2;-2;0;-2;0;0;-2;0;0;201309;104,3;0,6;;
4899135;B-III;CREDEXTRA;I;2;;201309;VITORIA;ES;1.394;1.394;51;217;0;0;0;838;-9;0;206;1;0;91;136;0;0;0;2;0;2;0;0;0;0;0;0;0;0;134;1.258;1.258;23;74;0;3;0;0;0;0;0;0;0;0;0;-7;70;0;0;-38;-21;-1;0;13;0;23;0;23;0;0;23;0;0;201309;119,1;0,4;;
6369729;B-III;CCM EMPR IND PAPEL OTACILIO;I;2;;201309;OTACILIO COSTA;SC;1.377;1.377;12;0;211;0;0;1.036;-87;0;19;0;0;185;913;0;0;0;906;0;906;0;0;0;0;0;0;0;0;7;464;464;5;85;0;3;0;0;0;0;-27;0;0;0;0;-20;41;0;0;-14;-23;0;0;1;0;5;0;5;0;0;5;0;0;201309;37,9;39,7;;
7707311;B-III;CCR INT SOL SUL CAPIXABA;I;2;;201309;MUQUI;ES;1.376;1.376;28;0;537;8;0;765;-10;0;1;0;0;47;1.016;112;0;0;503;0;615;0;0;0;0;363;0;28;0;10;360;360;-27;38;0;8;0;0;0;0;-10;-5;0;0;0;-1;30;0;6;-17;-36;0;0;3;-13;-27;0;-27;0;0;-27;0;0;201309;28,7;12,8;;
52218849;B-III;CECM FUNC ZANETTINI BAROSSI;I;2;;201309;SAO PAULO;SP;1.374;1.374;13;0;0;214;0;1.109;-16;0;0;0;0;54;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;1.291;1.291;5;57;0;0;0;0;0;0;0;0;0;0;0;-5;52;0;0;-28;-23;0;0;5;0;6;0;6;0;0;5;0;0;201309;125,6;0,2;;
4587402;B-III;CCM SERV RIBEIRAO PIRES;I;2;;201309;RIBEIRAO PIRES;SP;1.372;1.372;2;0;0;42;0;1.226;-10;0;60;0;0;53;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;1.326;1.326;40;63;0;0;0;0;0;0;0;0;0;0;0;-1;62;0;0;0;-8;-1;0;2;-15;40;0;40;0;0;40;0;0;201309;114,8;0,1;;
3657230;B-III;CC FUNC GRUPO PPG;I;2;;201309;SUMARE;SP;1.365;1.365;0;0;0;98;0;1.212;-6;0;1;0;0;60;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;1.340;1.340;14;77;0;0;0;0;0;0;0;0;0;0;0;-1;76;0;0;-43;-22;0;0;2;0;13;0;13;0;0;14;0;0;201309;121,3;0,2;;
3232959;B-III;CBCRED-ACRE;I;2;;201309;RIO BRANCO;AC;1.352;1.352;160;0;220;25;0;854;-15;0;87;0;0;20;997;203;0;0;579;0;782;0;0;0;0;0;0;0;0;215;355;355;-6;101;0;0;0;0;0;0;-39;0;0;0;0;-12;50;40;1;-65;-33;0;0;0;0;-7;0;-7;0;0;-6;0;0;201309;35,4;5,7;;
88043187;B-III;CECM DOS EMPR DA ALSTOM LTDA;I;2;;201309;CANOAS;RS;1.348;1.348;27;0;0;123;0;774;-10;0;93;1;0;339;421;0;0;0;150;0;150;0;0;0;0;0;0;245;0;27;926;926;-20;54;0;0;0;0;0;0;-3;-5;0;0;0;0;46;0;0;-13;-14;-1;0;3;-41;-20;0;-20;0;0;-20;0;0;201309;83,2;0,9;;
2192115;B-III;CECMF VIACAO N S AMPARO;I;2;;201309;MARICA;RJ;1.333;1.333;101;64;0;0;0;593;-19;0;190;0;0;405;291;0;0;0;166;0;166;0;0;0;0;0;0;0;0;124;1.043;1.043;18;42;0;1;0;0;0;0;-3;0;0;0;0;-4;36;0;0;-9;-29;0;0;19;0;17;3;20;-1;0;18;0;0;201309;93,5;38,9;;
30138226;B-III;CECME DA CIA ELETR DO RJ LTDA;I;2;;201309;NITEROI;RJ;1.332;1.332;98;7;0;0;0;1.042;-31;0;160;0;0;56;420;0;0;0;232;0;232;0;0;0;0;0;0;0;0;188;912;912;9;143;0;0;0;0;0;0;-4;0;0;0;0;-10;129;0;0;-67;-74;-1;0;34;-11;10;0;10;0;0;9;0;0;201309;83,2;6,2;;
2145770;B-III;CECMS ORG ENT A C T COOPECT;I;2;;201309;RIO DE JANEIRO;RJ;1.307;1.307;293;0;17;0;0;991;-15;0;13;0;0;8;81;0;0;0;29;0;29;0;0;0;0;0;0;0;0;52;1.226;1.226;-7;57;0;1;0;0;0;0;-3;0;0;0;0;-1;54;3;0;-39;-28;0;0;5;0;-5;0;-5;0;0;-7;0;0;201309;132,4;0,6;;
42258376;B-III;CECMF DA FMC LTDA;I;2;;201309;RIO DE JANEIRO;RJ;1.305;1.305;314;0;0;0;0;853;-35;0;135;0;0;38;172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172;1.133;1.133;45;104;0;0;0;0;0;0;0;0;0;0;0;-2;102;0;0;-36;-22;0;0;2;0;46;0;46;0;0;45;0;0;201309;121,7;3,4;;
7042196;B-III;UNIVERSICRED-CECME ASOEC;I;2;;201309;0;0;1.291;1.291;1;0;13;0;0;202;-11;0;1.076;0;0;11;2.043;0;0;0;663;0;663;0;0;0;0;0;0;4;0;1.375;-751;-751;-142;31;0;0;0;0;0;0;-33;0;0;0;0;0;-2;18;0;-39;-117;-2;0;0;0;-142;0;-142;0;0;-142;0;0;201309;-60,4;-1,4;;
21597133;B-III;CECM EMPR BECTON DICKINSON;I;2;;201309;JUIZ DE FORA;MG;1.255;1.255;101;250;0;0;0;896;-5;0;3;1;0;11;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;1.161;1.161;19;56;0;4;0;0;0;0;0;0;0;0;0;0;60;0;0;-25;-14;0;0;0;0;21;0;21;0;0;19;0;0;201309;138;0,9;;
5658367;B-III;CECM SEBRAE BAHIA;I;2;;201309;SALVADOR;BA;1.245;1.245;0;32;0;0;0;1.226;-18;0;0;0;0;5;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;1.129;1.129;34;50;0;0;0;0;0;0;0;0;0;0;0;-1;49;6;0;-12;-9;0;0;0;0;34;0;34;0;0;34;0;0;201309;108,8;0,4;;
56396682;B-III;CECM EMPR ELEKTRO;I;2;;201309;RIO CLARO;SP;1.213;1.213;74;0;0;5;0;1.108;-27;0;9;0;0;44;503;0;0;0;18;0;18;0;0;0;0;0;0;400;0;85;709;709;8;86;0;0;0;0;0;0;-1;-12;0;0;0;-14;59;0;0;-16;-50;0;0;14;0;7;0;7;0;0;8;0;0;201309;71,9;1,4;;
2330334;B-III;CREDSUL;I;2;;201309;CACHOEIRO DE ITAPEMI;ES;1.204;1.204;181;0;0;0;0;968;-120;0;20;81;0;75;540;76;0;0;286;0;362;0;0;0;0;52;0;42;0;85;664;664;8;133;0;0;0;0;0;0;-6;0;0;0;0;-17;110;2;0;-66;-37;-1;0;1;0;9;0;9;0;0;8;0;0;201309;68,5;10,1;;
4851405;B-III;COAFBRAS;I;2;;201309;RIO DE JANEIRO;RJ;1.198;1.198;3;529;332;0;0;371;-64;0;23;0;0;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;1.164;1.164;4;18;0;15;0;0;0;0;0;0;0;0;0;0;33;0;0;-16;-19;0;0;7;0;5;0;5;0;0;4;0;0;201309;160,2;0,3;;
17442343;B-III;CECM TRAB SINDICALIZADOS SAÚDE REG METROP NATAL;I;2;;201309;NATAL;RN;1.161;1.161;26;0;0;834;0;263;-2;0;10;3;0;27;712;371;0;0;300;0;671;0;0;0;0;0;0;0;0;40;449;449;-65;10;0;0;0;0;0;0;-7;0;0;0;0;-1;2;3;3;-62;-56;0;0;47;-2;-65;0;-65;0;0;-65;0;0;201309;90,6;0,2;;
7016503;B-III;COOP DE CRED RUR SOL DE ARAPON;I;2;;201309;ARAPONGA;MG;1.160;1.160;203;0;484;0;0;459;-7;0;1;0;0;20;915;252;0;0;394;0;646;0;0;0;0;264;0;0;0;4;245;245;-19;30;0;4;0;0;0;0;-6;-4;0;0;0;-3;21;0;3;-22;-14;0;0;2;-9;-19;0;-19;0;0;-19;0;0;201309;26,3;7,9;;
83347294;B-III;CCSERVMINAGRI BELÉM;I;2;;201309;BELEM;PA;1.150;1.150;3;0;0;371;0;200;-5;0;16;3;0;562;59;0;0;0;0;0;0;0;0;0;0;0;1;0;0;58;1.091;1.091;15;16;0;0;0;0;0;0;0;0;0;0;0;-1;15;66;0;-69;-60;-4;0;67;-1;14;3;17;-2;0;15;0;0;201309;132,7;12,9;;
2093154;B-III;CCME DAS LOJAS MAIA COOPMAIA;I;2;;201309;JOAO PESSOA;PB;1.142;1.142;0;0;345;0;0;660;-33;0;111;0;0;58;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;1.117;1.117;2;36;0;6;0;0;0;0;0;0;0;0;0;-6;36;0;0;-12;-21;0;0;0;0;3;0;3;0;0;2;0;0;201309;106,6;0,2;;
44589760;B-III;CECM EMPR MABE CAMPINAS;I;2;;201309;CAMPINAS;SP;1.135;1.135;325;0;1;22;0;790;-53;0;3;0;0;48;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;1.021;978;35;63;0;0;0;0;0;0;0;0;0;0;0;5;68;0;0;-9;-25;0;0;0;0;34;0;34;0;0;35;0;0;201309;136,9;0,3;;
3056109;B-III;CECM CONTAB ADM CONT MACEIO/AL;I;2;;201309;MACEIO;AL;1.134;1.134;64;0;132;63;0;777;-79;0;158;1;0;19;810;238;0;0;524;0;762;0;0;0;0;0;0;0;0;48;324;324;-90;52;0;3;0;0;0;0;-12;0;0;0;0;-67;-24;16;5;-44;-43;-1;0;0;0;-91;0;-91;-1;0;-90;0;0;201309;34,9;5,8;;
8178439;B-III;CCR AGR. FAMILIAR DE SILVÂNIA;I;2;;201309;SILVANIA;GO;1.081;1.081;24;0;276;92;0;691;-28;0;1;0;0;24;711;280;0;0;403;0;683;0;0;0;0;1;1;0;0;26;370;370;-24;73;0;3;0;0;0;0;-10;0;0;0;0;39;105;0;1;-30;-24;0;0;19;-94;-23;0;-23;0;0;-24;0;0;201309;37,4;6,5;;
3685335;B-III;CECM EMPR UNIFI;I;2;;201309;SAO PAULO;SP;1.058;1.058;85;0;0;2;0;952;-27;0;1;2;0;42;70;0;0;0;0;0;0;0;0;0;0;0;0;22;0;48;989;989;12;53;0;0;0;0;0;0;0;0;0;0;0;-3;50;0;0;-16;-22;0;0;1;0;13;0;13;0;0;12;0;0;201309;116,4;0,1;;
2827982;B-III;CECME DO BANCO DA AMAZÔNIA;I;2;;201309;BELEM;PA;1.002;1.002;6;0;0;0;0;1.024;-98;0;19;0;0;52;387;0;0;0;50;0;50;0;0;0;0;0;0;0;0;337;615;615;-11;279;0;0;0;0;0;0;-3;0;0;0;0;10;286;0;0;-232;-137;-4;0;76;0;-11;0;-11;0;0;-11;0;0;201309;71,7;8,5;;
6036911;B-III;CCP TEC INF SP MICROREREGIAO;I;2;;201309;SAO PAULO;SP;993;993;188;0;0;0;0;831;-93;0;1;45;0;20;148;0;0;0;146;0;146;0;0;0;0;0;0;0;0;1;845;845;10;95;0;0;0;0;0;0;-3;0;0;0;0;-17;75;0;0;0;-66;0;0;1;0;10;0;10;0;0;10;0;0;201309;115,5;2,4;;
1301541;B-III;CECM BANC TRIANGULO;I;2;;201309;UBERLANDIA;MG;989;989;94;293;423;53;0;109;-2;0;17;0;0;2;678;1;0;0;66;0;68;0;0;0;0;0;6;0;0;605;311;311;21;7;0;8;0;0;0;0;-1;0;0;0;0;0;14;32;0;-5;-20;-6;0;17;-6;26;0;26;-4;0;21;0;0;201309;46,9;0,6;;
7226799;B-III;CCMSP DE MINEIROS/GOIÁS;I;2;;201309;MINEIROS;GO;980;980;236;0;304;56;0;380;-28;0;0;0;0;33;532;278;0;0;241;0;519;0;0;0;0;0;0;0;0;13;448;448;-22;66;0;1;0;0;0;0;-4;0;0;0;0;9;72;0;0;-36;-85;0;0;28;-2;-23;0;-23;0;0;-22;0;0;201309;63,8;7,4;;
83327486;B-III;CECME SUP. REG. BELEM CPRM;I;2;;201309;BELEM;PA;973;973;15;0;0;301;0;507;-11;0;5;0;0;157;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;907;907;23;42;0;0;0;0;0;0;0;0;0;0;0;-2;40;0;0;-7;-24;-1;0;13;0;21;0;21;0;0;23;0;0;201309;140,4;2,4;;
3400651;B-III;CECM EMPR SUPERM JAU SERVE;I;2;;201309;JAU;SP;949;949;85;0;375;0;0;400;-5;0;58;0;0;36;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;901;901;7;31;0;8;0;0;0;0;0;0;0;0;0;-1;38;0;0;-14;-18;0;0;0;0;6;0;6;0;0;7;0;0;201309;142,1;0,1;;
51319283;B-III;CCF CANA AGR.STABARBARA DOESTE;I;2;;201309;SANTA BARBARA D'OEST;SP;932;932;1;929;0;0;0;0;0;0;1;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;912;912;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-9;0;0;14;0;5;0;5;0;0;4;0;0;201309;487,6;0;;
1558716;B-III;CECM EMPR AFPESP;I;2;;201309;SAO PAULO;SP;924;924;91;464;0;0;0;350;-49;0;67;0;0;1;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;779;779;-14;24;0;0;0;0;0;0;0;0;0;0;0;-10;14;0;0;-28;-12;-2;0;14;0;-14;0;-14;0;0;-14;0;0;201309;179,2;0,1;;
7753938;B-III;CCM DIST BEBIDAS EST SP;I;2;;201309;SAO PAULO;SP;917;917;22;0;0;159;0;756;-73;0;8;0;0;45;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;860;860;-34;59;0;0;0;0;0;0;0;0;0;0;0;-37;22;0;0;-10;-50;-1;0;5;0;-34;0;-34;0;0;-34;0;0;201309;128,4;0,6;;
3071386;B-III;CCR BARRA DO CHOCA;I;2;;201309;BARRA DO CHOCA;BA;903;903;16;0;291;45;0;548;-21;0;18;0;0;6;798;506;0;0;125;0;630;0;0;0;0;4;0;136;0;28;105;105;-2;37;0;4;0;0;0;0;-2;-2;0;0;0;-7;30;10;21;-34;-29;0;0;1;-4;-5;4;-1;0;0;-2;0;0;201309;12,7;5,9;;
68848563;B-III;COOPESA.CECMF.COESA.T.E.C.LTDA;I;2;;201309;SAO GONCALO;RJ;872;872;132;347;0;0;0;263;-20;0;144;0;0;6;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;806;806;5;34;0;5;0;0;0;0;0;0;0;0;0;8;47;1;0;-25;-15;-1;0;0;0;7;0;7;-2;0;5;0;0;201309;177,9;0,8;;
11051952;B-III;CECM SERV PUBL LIT NORTE RS;I;2;;201309;TORRES;RS;870;870;6;0;104;41;0;602;-14;0;4;0;0;126;513;1;0;0;231;0;232;0;0;0;0;63;0;191;0;27;357;357;-4;48;0;2;0;0;0;0;-5;-7;0;0;0;-1;37;14;0;-31;-19;0;0;1;-7;-5;0;-5;0;0;-4;0;0;201309;48;20,6;;
5428587;B-III;CCR ECOSOL/OLIVEIRA DOS BREJINHOS;I;2;;201309;OLIVEIRA DOS BREJINH;BA;864;864;100;0;25;0;0;691;-12;0;22;0;0;39;678;0;0;0;582;0;582;0;0;0;0;1;0;87;0;9;186;186;-11;62;0;0;0;0;0;0;-14;0;0;0;0;-2;46;0;0;-21;-18;0;0;1;-2;6;-18;-12;0;0;-11;0;0;201309;27,4;20,8;;
83838813;B-III;CECMS DO IBGE-COIPA;I;2;;201309;BELEM;PA;848;848;3;0;228;0;0;485;-30;0;14;1;0;147;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;828;828;-16;35;0;5;0;0;0;0;0;0;0;0;0;-14;26;0;0;-17;-25;-1;0;1;0;-16;0;-16;0;0;-16;0;0;201309;125;2,5;;
27140946;B-III;CECME GRUPO USINA PAINEIRAS LT;I;2;;201309;ITAPEMIRIM;ES;834;834;4;0;0;0;0;725;-78;0;174;0;0;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;823;823;14;45;0;0;0;0;0;0;0;0;0;0;0;-6;39;0;0;-8;-17;0;0;0;0;14;0;14;0;0;14;0;0;201309;112,1;0,9;;
62035456;B-III;CECM EMPR EMP RED TRANSM SP;I;2;;201309;SAO PAULO;SP;827;827;100;360;0;0;0;334;-2;0;36;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;776;776;12;21;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;-15;0;0;6;0;12;0;12;0;0;12;0;0;201309;189,3;0;;
5370947;B-III;CCR AF E ES DE RIO VERDE;I;2;;201309;RIO VERDE;GO;813;813;14;0;567;44;0;222;-39;0;0;0;0;5;606;513;0;0;79;0;592;0;0;0;0;0;0;0;0;14;207;207;9;36;0;8;0;0;0;0;-1;0;0;0;0;-24;19;0;3;-10;-14;0;0;14;-4;8;0;8;0;0;9;0;0;201309;26,7;2,4;;
8202793;B-III;COOPCRAL;I;2;;201309;ARAPIRACA;AL;808;808;26;0;251;0;0;603;-82;0;2;0;0;7;669;7;0;0;10;0;17;0;0;0;0;0;0;647;0;5;140;140;16;54;0;5;0;0;0;0;0;-10;0;0;0;-10;39;0;0;-5;-13;0;0;2;-4;19;0;19;-1;0;16;0;0;201309;19,9;5,3;;
62041603;B-III;CECM EMPR BELGO BEKAERT EST SP;I;2;;201309;OSASCO;SP;803;803;90;0;0;0;0;744;-169;0;139;0;0;0;390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;390;413;413;-17;42;0;0;0;0;0;0;0;0;0;0;0;-37;5;0;0;-5;-17;0;0;0;-1;-18;0;-18;0;0;-17;0;0;201309;64,1;0;;
73156218;B-III;CECM EMPR BORCOL;I;2;;201309;SOROCABA;SP;779;779;265;0;0;0;0;494;-7;0;28;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;690;650;15;28;0;0;0;0;0;0;0;0;0;0;0;-1;27;0;0;-6;-6;0;0;0;0;15;0;15;0;0;15;0;0;201309;139,6;0;;
51920502;B-III;CECM FUNC VB TRANSPORTES;I;2;;201309;CAMPINAS;SP;778;778;135;0;0;0;0;516;-11;0;114;0;0;24;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;643;643;3;38;0;0;0;0;0;0;0;0;0;0;0;-3;35;0;0;0;-32;0;0;0;0;3;0;3;0;0;3;0;0;201309;108,2;0,6;;
57687899;B-III;CECM FUNC NGK;I;2;;201309;MOGI DAS CRUZES;SP;776;776;1;0;559;34;0;150;-1;0;0;0;0;32;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;715;715;3;8;0;12;0;0;0;0;0;0;0;0;0;0;20;0;0;0;-18;0;0;1;0;3;0;3;0;0;3;0;0;201309;160,6;0,2;;
27418557;B-III;CECMT SAN.BAS.EST.ES-CECMESB;I;2;;201309;VITORIA;ES;771;771;30;124;0;0;0;576;-13;0;48;1;0;5;48;1;0;0;15;0;16;0;0;0;0;0;0;0;0;32;723;723;23;60;0;1;0;0;0;0;0;0;0;0;0;7;68;0;1;-37;-26;0;0;19;-1;24;0;24;0;0;23;0;0;201309;128,5;0,7;;
45421856;B-III;CCM FUNC FÁB CIMENTO VOTORAN;I;2;;201309;VOTORANTIM;SP;771;771;58;0;6;85;0;606;-12;0;3;0;0;25;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;334;436;436;-4;40;0;0;0;0;0;0;0;0;0;0;0;-1;39;0;0;-24;-20;-2;0;3;0;-4;0;-4;0;0;-4;0;0;201309;76,9;1,3;;
71502181;B-III;CECM BANC BH E REG METROP;I;2;;201309;BELO HORIZONTE;MG;763;763;10;408;0;0;0;309;-7;0;2;0;0;41;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;664;664;0;14;0;0;0;0;0;0;0;0;0;0;0;-5;9;7;0;-7;-10;0;0;1;0;0;0;0;0;0;0;0;0;201309;171,8;0,6;;
